Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	Gender	Age_at_recording	band_url	annotations
STIM-229	C	Screaming_NV	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""	3552.65	135	4/4	EXCE-046	static/triple_twelve/STIM-229.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-229.png	2924.121232	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-230	C	Screaming_V	Suicide Silence	Don't Be Careful You Might Hurt Yourself	"""Let time stand still"""	3889.34	135	4/4	EXCE-046	static/triple_twelve/STIM-230.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-230.png	2798.620235	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-231	C	Growling_NV	Incantation	Extirpated Dominus	"""I ascend the throne"""	3482.99	165	6/8	EXCE-031	static/triple_twelve/STIM-231.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-231.png	2547.419108	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-232	C	Growling_V	Incantation	Extirpated Dominus	"""I ascend the throne"""	2902.49	165	6/8	EXCE-031	static/triple_twelve/STIM-232.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-232.png	2859.709786	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-233	C	Growling_NV	Carcass	Slash Dementia	"""Skewering eye-orbits, brain, genitals and organs I grind"""	5479.91	180	4/4	EXCE-018	static/triple_twelve/STIM-233.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-233.png	4049.830476	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-234	C	Growling_V	Carcass	Slash Dementia	"""Skewering eye-orbits, brain, genitals and organs I grind"""	4864.58	180	4/4	EXCE-018	static/triple_twelve/STIM-234.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-234.png	3637.248396	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-235	C	Growling_NV	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""	2751.56	200	4/4	EXCE-020	static/triple_twelve/STIM-235.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-235.png	3076.940328	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-236	C	Growling_V	Dying Fetus	Absolute Defiance	"""with puppet strings, and faking lies"""	2728.34	200	4/4	EXCE-020	static/triple_twelve/STIM-236.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-236.png	3392.843759	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-237	C	Growling_NV	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""	3343.67	180	6/8	EXCE-001	static/triple_twelve/STIM-237.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-237.png	2728.222614	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-238	C	Growling_V	Cannibal Corpse	Sanded Faceless	"""Tedious rasping, Painstakingly grate the skin"""	3378.5	180	6/8	EXCE-001	static/triple_twelve/STIM-238.wav	Nathan Bagwell Jr.	20250507	static/triple_twelve/logMel/STIM-238.png	2904.396639	Male		https://open.spotify.com/artist/0mAFtuhEzuJs2ouYJ0Lqo7?si=atMso54jTtyvtr7rBUDF8Q	
STIM-239	D	Clean	Northlane	Solitude	"""Where the silence comforts"""	8231.47	140	4/4	EXCE-178	static/triple_twelve/STIM-239.wav	Edwin Castillo	20250508	static/triple_twelve/logMel/STIM-239.png	2701.885071	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-240	D	Clean_FLAT	Northlane	Solitude	"""Where the silence comforts"""	6803.45	140	4/4	EXCE-178	static/triple_twelve/STIM-240.wav	Edwin Castillo	20250508	static/triple_twelve/logMel/STIM-240.png	2574.358167	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
STIM-241	D	Clean	Northlane	Render	"""they're lacking meaning"""	3448.16	130	3/4	EXCE-173	static/triple_twelve/STIM-241.wav	Edwin Castillo	20250508	static/triple_twelve/logMel/STIM-241.png	2498.2687	Male		https://open.spotify.com/artist/5nwrqitQ1S4SIqzj5pXfm4?si=4SRbs46gRFuMGYpXwAS_sw	
